row ID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,state
Row5010,35,technician,married,professional.course,no,yes,no,cellular,may,wed,456,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,NT
Row5011,28,admin.,married,high.school,no,yes,no,cellular,may,wed,293,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,WA
Row5012,33,admin.,married,high.school,no,no,no,telephone,may,wed,167,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,VIC
Row5013,36,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,284,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,TAS
Row5014,28,blue-collar,single,basic.9y,unknown,no,no,cellular,may,wed,77,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,ACT
Row5015,37,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,97,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,VIC
Row5016,52,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,667,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,ACT
Row5017,48,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,22,6,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,ACT
Row5018,59,admin.,married,high.school,no,no,no,cellular,may,wed,232,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,WA
Row5019,44,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,315,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,TAS
Row5020,34,management,married,basic.4y,no,no,no,cellular,may,thu,175,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,TAS
Row5021,34,technician,married,university.degree,no,yes,no,cellular,may,thu,83,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,VIC
Row5022,50,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,247,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,NT
Row5023,32,admin.,married,university.degree,no,yes,no,cellular,may,thu,62,6,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,WA
Row5024,36,technician,married,professional.course,no,yes,no,cellular,may,thu,449,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,QLD
Row5025,39,services,married,high.school,no,yes,no,telephone,may,thu,45,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,VIC
Row5026,39,admin.,single,university.degree,no,no,no,cellular,may,thu,189,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,WA
Row5027,30,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,623,1,10,1,success,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5028,32,admin.,married,high.school,no,no,no,cellular,may,thu,104,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,TAS
Row5029,45,admin.,single,high.school,no,yes,no,cellular,may,thu,19,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,VIC
Row5030,32,admin.,married,high.school,no,no,no,cellular,may,thu,187,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,SA
Row5031,41,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,thu,50,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NSW
Row5032,38,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,201,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NT
Row5033,29,services,married,high.school,unknown,yes,no,cellular,may,thu,63,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NT
Row5034,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,317,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5035,43,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,95,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NSW
Row5036,35,services,single,high.school,no,no,no,cellular,may,thu,146,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,QLD
Row5037,29,services,married,professional.course,no,yes,yes,telephone,may,thu,29,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NT
Row5038,37,student,single,university.degree,unknown,no,no,telephone,may,thu,149,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,WA
Row5039,52,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,198,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5040,32,services,married,high.school,unknown,no,no,cellular,may,thu,56,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,NSW
Row5041,40,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,123,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,TAS
Row5042,39,blue-collar,divorced,unknown,no,no,no,cellular,may,thu,126,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,TAS
Row5043,57,retired,married,basic.6y,no,yes,no,cellular,may,thu,189,1,6,2,success,-1.8,92.893,-46.2,1.327,5099.1,SA
Row5044,38,blue-collar,divorced,high.school,no,no,no,cellular,may,thu,282,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NT
Row5045,31,services,divorced,high.school,unknown,yes,no,cellular,may,thu,236,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,WA
Row5046,48,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,thu,313,1,999,2,failure,-1.8,92.893,-46.2,1.327,5099.1,QLD
Row5047,47,services,married,high.school,no,no,no,cellular,may,thu,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,WA
Row5048,40,technician,married,university.degree,no,yes,no,cellular,may,thu,248,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,VIC
Row5049,41,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,thu,220,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,WA
Row5050,32,admin.,married,high.school,no,no,yes,cellular,may,thu,142,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5051,33,blue-collar,single,basic.9y,no,yes,yes,cellular,may,thu,468,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,TAS
Row5052,38,unemployed,divorced,high.school,unknown,yes,no,cellular,may,thu,43,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5053,27,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,267,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5054,42,services,single,high.school,no,no,no,cellular,may,thu,122,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,TAS
Row5055,42,services,married,professional.course,no,yes,no,cellular,may,thu,103,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5056,52,technician,married,professional.course,no,no,no,cellular,may,thu,94,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NT
Row5057,27,services,single,high.school,no,yes,yes,cellular,may,thu,356,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,VIC
Row5058,59,retired,divorced,high.school,unknown,no,no,cellular,may,thu,97,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,NSW
Row5059,42,blue-collar,single,basic.4y,no,yes,no,cellular,may,thu,560,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NT
Row5060,43,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,352,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,QLD
Row5061,51,services,divorced,high.school,unknown,yes,no,cellular,may,thu,295,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5062,39,entrepreneur,married,basic.6y,no,no,no,cellular,may,thu,121,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,TAS
Row5063,39,unemployed,married,basic.4y,no,no,no,cellular,may,thu,228,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,QLD
Row5064,32,admin.,married,university.degree,no,yes,yes,cellular,may,thu,178,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NT
Row5065,34,services,married,professional.course,unknown,yes,yes,cellular,may,thu,18,8,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5066,37,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,253,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,VIC
Row5067,40,technician,single,university.degree,no,no,no,telephone,may,thu,430,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,VIC
Row5068,32,admin.,married,university.degree,no,yes,no,cellular,may,thu,100,4,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,VIC
Row5069,31,services,divorced,high.school,unknown,no,no,cellular,may,thu,45,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,NSW
Row5070,34,blue-collar,married,basic.4y,unknown,no,yes,cellular,may,thu,262,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5071,43,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,57,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5072,35,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,330,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5073,56,blue-collar,married,basic.4y,unknown,no,no,cellular,may,thu,373,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,SA
Row5074,41,blue-collar,married,basic.4y,unknown,unknown,unknown,cellular,may,thu,314,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,QLD
Row5075,37,services,married,basic.9y,no,yes,no,cellular,may,thu,158,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NSW
Row5076,35,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,1806,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,VIC
Row5077,41,admin.,single,high.school,no,no,no,telephone,may,thu,202,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,TAS
Row5078,42,admin.,divorced,high.school,no,yes,no,cellular,may,thu,350,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,WA
Row5079,43,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,93,4,999,2,failure,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5080,24,student,single,university.degree,no,no,no,telephone,may,thu,908,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,VIC
Row5081,31,entrepreneur,single,basic.9y,unknown,no,no,cellular,may,thu,300,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,QLD
Row5082,41,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,434,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,ACT
Row5083,26,admin.,single,basic.9y,unknown,yes,yes,cellular,may,thu,161,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NT
Row5084,46,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,792,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NSW
Row5085,43,management,single,university.degree,no,unknown,unknown,cellular,may,thu,274,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,SA
Row5086,36,services,married,high.school,no,no,no,cellular,may,thu,62,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,QLD
Row5087,36,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,thu,350,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,WA
Row5088,43,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,thu,172,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NT
Row5089,49,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,411,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NSW
Row5090,50,admin.,married,basic.9y,no,yes,no,telephone,may,thu,138,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,NT
Row5091,36,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,227,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,SA
Row5092,28,technician,married,university.degree,no,yes,no,cellular,may,thu,201,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,TAS
Row5093,30,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,208,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,QLD
Row5094,36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,189,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,VIC
Row5095,32,admin.,married,high.school,unknown,yes,no,telephone,may,fri,17,9,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5096,31,admin.,single,university.degree,unknown,yes,yes,cellular,may,fri,440,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5097,31,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,41,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,QLD
Row5098,45,admin.,divorced,professional.course,no,no,yes,cellular,may,fri,132,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5099,37,admin.,divorced,high.school,no,no,no,cellular,may,fri,11,8,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5100,35,admin.,married,high.school,no,yes,yes,cellular,may,fri,165,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,ACT
Row5101,27,blue-collar,single,high.school,no,no,no,cellular,may,fri,80,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,NT
Row5102,45,technician,married,basic.9y,no,no,yes,cellular,may,fri,1077,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5103,36,services,single,basic.9y,no,yes,no,cellular,may,fri,293,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5104,42,admin.,married,high.school,no,yes,no,cellular,may,fri,106,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,ACT
Row5105,37,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,206,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5106,39,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,fri,247,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,QLD
Row5107,39,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,fri,191,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5108,39,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,40,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,QLD
Row5109,57,retired,single,university.degree,no,no,no,cellular,may,fri,208,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,ACT
Row5110,38,admin.,married,high.school,no,no,no,cellular,may,fri,240,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5111,58,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,74,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5112,31,self-employed,single,university.degree,no,no,no,cellular,may,fri,302,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5113,41,services,married,high.school,no,yes,no,cellular,may,fri,97,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,NT
Row5114,47,services,single,basic.6y,unknown,no,yes,cellular,may,fri,307,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5115,35,blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,fri,153,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5116,31,services,single,high.school,unknown,no,no,cellular,may,fri,182,2,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5117,33,technician,married,professional.course,no,yes,yes,cellular,may,fri,500,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5118,47,blue-collar,married,high.school,no,no,yes,cellular,may,fri,168,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,QLD
Row5119,35,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,813,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5120,36,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,612,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5121,32,technician,single,university.degree,no,unknown,unknown,cellular,may,fri,31,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5122,39,admin.,divorced,university.degree,no,no,no,telephone,may,fri,44,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5123,56,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,50,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5124,35,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,349,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5125,38,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,98,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5126,45,services,single,high.school,no,yes,no,cellular,may,fri,127,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,ACT
Row5127,45,technician,single,university.degree,no,no,no,cellular,may,fri,445,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5128,40,services,married,basic.4y,unknown,no,no,cellular,may,fri,308,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5129,35,self-employed,single,university.degree,no,no,no,cellular,may,fri,1243,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5130,32,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,120,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,ACT
Row5131,24,technician,single,basic.9y,no,no,no,cellular,may,fri,87,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,QLD
Row5132,43,services,divorced,professional.course,no,no,no,cellular,may,fri,196,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5133,38,admin.,married,high.school,no,yes,yes,cellular,may,fri,159,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,QLD
Row5134,42,admin.,divorced,university.degree,no,no,no,cellular,may,fri,308,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5135,38,admin.,single,university.degree,no,yes,no,cellular,may,fri,132,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5136,35,admin.,single,university.degree,no,no,no,cellular,may,fri,55,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5137,49,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5138,43,blue-collar,married,basic.6y,no,no,yes,cellular,may,fri,67,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5139,42,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,306,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5140,41,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,491,1,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5141,27,admin.,single,high.school,no,yes,no,cellular,may,fri,1448,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5142,33,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,428,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5143,37,blue-collar,married,high.school,no,no,no,cellular,may,fri,171,1,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5144,45,technician,single,university.degree,no,no,no,cellular,may,fri,272,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5145,42,admin.,divorced,university.degree,no,yes,no,cellular,may,fri,243,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5146,38,blue-collar,married,professional.course,no,no,no,cellular,may,fri,218,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5147,58,admin.,married,high.school,no,yes,no,cellular,may,fri,67,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,NT
Row5148,37,services,single,professional.course,no,yes,no,cellular,may,fri,279,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5149,25,admin.,single,high.school,no,yes,no,cellular,may,fri,238,6,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5150,36,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,fri,68,5,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5151,51,management,married,university.degree,no,no,no,cellular,may,fri,127,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,QLD
Row5152,41,services,single,high.school,no,no,no,cellular,may,fri,1642,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5153,47,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,146,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,ACT
Row5154,32,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,137,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5155,25,blue-collar,single,basic.9y,no,yes,yes,cellular,may,fri,238,6,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5156,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,144,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,QLD
Row5157,32,technician,married,high.school,no,no,no,cellular,may,fri,428,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5158,32,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,91,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5159,40,admin.,married,high.school,unknown,no,yes,cellular,may,fri,326,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5160,38,admin.,married,high.school,no,yes,no,cellular,may,fri,247,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5161,33,admin.,married,basic.9y,no,yes,no,telephone,may,fri,147,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5162,30,admin.,single,high.school,no,no,yes,cellular,may,fri,154,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5163,31,self-employed,single,high.school,no,yes,no,cellular,may,fri,187,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5164,52,services,married,high.school,no,no,yes,cellular,may,fri,38,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,NSW
Row5165,54,technician,married,university.degree,unknown,no,no,cellular,may,fri,217,7,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5166,35,entrepreneur,married,university.degree,no,yes,yes,cellular,may,fri,152,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,NT
Row5167,57,services,divorced,unknown,no,no,no,cellular,may,fri,405,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5168,43,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,518,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,ACT
Row5169,25,admin.,single,high.school,no,no,no,cellular,may,fri,682,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,NT
Row5170,44,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,361,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,ACT
Row5171,35,admin.,married,university.degree,no,yes,no,cellular,may,fri,348,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5172,32,services,single,high.school,no,yes,no,cellular,may,fri,583,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,SA
Row5173,54,technician,married,university.degree,unknown,yes,no,telephone,may,fri,265,4,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,NT
Row5174,36,admin.,single,university.degree,no,no,no,cellular,may,fri,146,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,WA
Row5175,42,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,114,7,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5176,28,services,married,high.school,no,no,no,cellular,may,fri,1049,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,ACT
Row5177,29,services,divorced,high.school,no,yes,no,cellular,may,fri,548,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5178,44,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,199,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5179,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,63,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,TAS
Row5180,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,423,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5181,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,322,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5182,28,unemployed,married,basic.9y,no,yes,no,cellular,may,fri,349,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,VIC
Row5183,27,admin.,married,high.school,no,no,no,cellular,may,mon,88,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,NT
Row5184,43,services,divorced,professional.course,no,no,no,cellular,may,mon,108,6,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,QLD
Row5185,30,blue-collar,married,basic.9y,unknown,no,no,cellular,may,mon,259,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,WA
Row5186,25,blue-collar,single,high.school,unknown,yes,no,cellular,may,mon,23,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,NT
Row5187,44,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,309,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,NSW
Row5188,33,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,194,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,NSW
Row5189,53,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,mon,267,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,SA
Row5190,42,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,212,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,QLD
Row5191,34,admin.,married,high.school,no,yes,yes,cellular,may,mon,528,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,WA
Row5192,27,admin.,single,high.school,no,yes,no,cellular,may,mon,156,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,NSW
Row5193,30,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,1038,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,NSW
Row5194,23,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,657,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,NSW
Row5195,36,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,195,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,SA
